,name,hp,types,weaknesses,rarity,nationalPokedexNumbers,resistances,damage,energyCost,evolution
2931,Houndour,50.0,['Darkness'],['Water'],Common,228,['Psychic'],10,1,Basic
2932,Ledyba,50.0,['Grass'],['Fire'],Common,165,['Fighting'],30,2,Basic
2933,Lileep,80.0,['Grass'],['Fire'],Common,345,['None'],30,2,Stage 1
2934,Meowth,50.0,['Colorless'],['Fighting'],Common,52,['None'],10,2,Basic
2935,Misdreavus,60.0,['Psychic'],['Darkness'],Common,200,['Colorless'],10,1,Basic
2936,Nincada,40.0,['Grass'],['Fire'],Common,290,['None'],10,1,Basic
2937,Nosepass,70.0,['Fighting'],['Water'],Common,299,['None'],20,2,Basic
2938,Numel,60.0,['Fire'],['Water'],Common,322,['None'],30,3,Basic
2939,Oddish,40.0,['Grass'],['Fire'],Common,43,['None'],10,1,Basic
2940,Oddish,50.0,['Psychic'],['Psychic'],Common,43,['None'],20,2,Basic
2941,Pineco,50.0,['Grass'],['Fire'],Common,204,['None'],40,2,Basic
2942,Poliwag,40.0,['Water'],['Lightning'],Common,60,['None'],10,1,Basic
2943,Poliwhirl,80.0,['Water'],['Lightning'],Common,61,['None'],40,3,Stage 1
2944,Poochyena,50.0,['Darkness'],['Fighting'],Common,261,['Psychic'],10,2,Basic
2945,Riolu,60.0,['Fighting'],['Psychic'],Common,447,['None'],30,2,Basic
2946,Shinx,50.0,['Lightning'],['Fighting'],Common,403,['Metal'],20,2,Basic
2947,Skitty,50.0,['Colorless'],['Fighting'],Common,300,['None'],10,1,Basic
2948,Sneasel,60.0,['Darkness'],['Fighting'],Common,215,['Psychic'],20,2,Basic
2949,Spoink,50.0,['Psychic'],['Psychic'],Common,325,['None'],20,2,Basic
2950,Staryu,50.0,['Water'],['Lightning'],Common,120,['None'],20,2,Basic
2951,Swinub,60.0,['Water'],['Metal'],Common,220,['Lightning'],30,2,Basic
2952,Taillow,50.0,['Colorless'],['Lightning'],Common,276,['Fighting'],10,1,Basic
2953,Tentacool,50.0,['Water'],['Lightning'],Common,72,['None'],0,1,Basic
2954,Tyrogue,60.0,['Fighting'],['Psychic'],Common,236,['None'],10,1,Basic
2955,Weepinbell,80.0,['Grass'],['Fire'],Common,70,['None'],40,2,Stage 1
2956,Yanma,70.0,['Grass'],['Lightning'],Common,193,['Fighting'],20,2,Basic
2968,Azelf LV.X,90.0,['Psychic'],['Psychic'],Rare Holo LV.X,482,['None'],0,1,Level-Up
2969,Gliscor LV.X,110.0,['Fighting'],['Water'],Rare Holo LV.X,472,['Fighting'],60,2,Level-Up
2970,Magnezone LV.X,140.0,['Metal'],['Fire'],Rare Holo LV.X,462,['Psychic'],80,2,Level-Up
2971,Mesprit LV.X,90.0,['Psychic'],['Psychic'],Rare Holo LV.X,481,['None'],200,2,Level-Up
2972,Mewtwo LV.X,120.0,['Psychic'],['Psychic'],Rare Holo LV.X,150,['None'],120,3,Level-Up
2973,Rhyperior LV.X,170.0,['Fighting'],['Water'],Rare Holo LV.X,464,['Lightning'],60,3,Level-Up
2974,Uxie LV.X,90.0,['Psychic'],['Psychic'],Rare Holo LV.X,480,['None'],60,2,Level-Up
2975,Dusknoir,120.0,['Psychic'],['Darkness'],Rare Holo,477,['Colorless'],50,3,Stage 2
2976,Empoleon,130.0,['Metal'],['Lightning'],Rare Holo,395,['None'],60,3,Stage 2
2977,Infernape,120.0,['Fighting'],['Psychic'],Rare Holo,392,['None'],80,4,Stage 2
2978,Lumineon,80.0,['Water'],['Lightning'],Rare Holo,457,['None'],30,1,Stage 1
2979,Magnezone,120.0,['Metal'],['Fire'],Rare Holo,462,['Psychic'],80,3,Stage 2
2980,Magnezone,120.0,['Lightning'],['Fighting'],Rare Holo,462,['Metal'],60,3,Stage 2
2981,Mismagius,80.0,['Psychic'],['Darkness'],Rare Holo,429,['Colorless'],40,2,Stage 1
2982,Raichu,90.0,['Lightning'],['Fighting'],Rare Holo,26,['Metal'],100,3,Stage 1
2983,Regigigas,100.0,['Colorless'],['Fighting'],Rare Holo,486,['None'],60,4,Basic
2984,Sceptile,110.0,['Grass'],['Fire'],Rare Holo,254,['Water'],60,4,Stage 2
2985,Torterra,140.0,['Fighting'],['Water'],Rare Holo,389,['Lightning'],80,4,Stage 2
2986,Abomasnow,100.0,['Water'],['Fire'],Rare,460,['None'],60,3,Stage 1
2987,Bronzong,90.0,['Psychic'],['Psychic'],Rare,437,['Fire'],20,2,Stage 1
2988,Cherrim,80.0,['Grass'],['Fire'],Rare,421,['Water'],50,3,Stage 1
2989,Drapion,110.0,['Darkness'],['Psychic'],Rare,452,['None'],60,3,Stage 1
2990,Drifblim,90.0,['Psychic'],['Darkness'],Rare,426,['Colorless'],40,2,Stage 1
2991,Dusknoir,120.0,['Psychic'],['Darkness'],Rare,477,['Colorless'],60,3,Stage 2
2992,Gengar,110.0,['Psychic'],['Darkness'],Rare,94,['Colorless'],30,2,Stage 2
2993,Gyarados,130.0,['Water'],['Lightning'],Rare,130,['Fighting'],100,5,Stage 1
2994,Machamp,130.0,['Fighting'],['Psychic'],Rare,68,['None'],60,4,Stage 2
2995,Mamoswine,140.0,['Fighting'],['Grass'],Rare,473,['Lightning'],60,4,Stage 2
2996,Rapidash,80.0,['Fire'],['Water'],Rare,78,['None'],30,2,Stage 1
2997,Roserade,90.0,['Psychic'],['Fire'],Rare,407,['None'],50,3,Stage 1
2998,Salamence,140.0,['Colorless'],['Colorless'],Rare,373,['Fighting'],120,4,Stage 2
2999,Scizor,100.0,['Grass'],['Fire'],Rare,212,['None'],40,2,Stage 1
3000,Skuntank,100.0,['Darkness'],['Fighting'],Rare,435,['Psychic'],60,3,Stage 1
3001,Staraptor,120.0,['Colorless'],['Lightning'],Rare,398,['Fighting'],60,3,Stage 2
3002,Steelix,130.0,['Metal'],['Fire'],Rare,208,['Psychic'],100,4,Stage 1
3003,Tangrowth,110.0,['Grass'],['Fire'],Rare,465,['Water'],60,4,Stage 1
3004,Tyranitar,140.0,['Darkness'],['Fighting'],Rare,248,['Psychic'],20,2,Stage 2
3005,Vespiquen,100.0,['Grass'],['Fire'],Rare,416,['Fighting'],50,2,Stage 1
3006,Bibarel,100.0,['Water'],['Fighting'],Uncommon,400,['None'],60,2,Stage 1
3007,Budew,40.0,['Psychic'],['Fire'],Uncommon,406,['None'],0,0,Basic
3008,Dusclops,80.0,['Psychic'],['Darkness'],Uncommon,356,['Colorless'],40,3,Stage 1
3009,Dusclops,80.0,['Psychic'],['Darkness'],Uncommon,356,['Colorless'],40,3,Stage 1
3010,Electrode,90.0,['Lightning'],['Fighting'],Uncommon,101,['Metal'],60,3,Stage 1
3011,Electrode,80.0,['Lightning'],['Fighting'],Uncommon,101,['Metal'],40,2,Stage 1
3012,Farfetch'd,70.0,['Colorless'],['Lightning'],Uncommon,83,['Fighting'],10,1,Basic
3013,Grovyle,80.0,['Grass'],['Fire'],Uncommon,253,['Water'],60,3,Stage 1
3014,Haunter,80.0,['Psychic'],['Darkness'],Uncommon,93,['Colorless'],30,1,Stage 1
3015,Machoke,80.0,['Fighting'],['Psychic'],Uncommon,67,['None'],30,2,Stage 1
3016,Magneton,80.0,['Metal'],['Fire'],Uncommon,82,['Psychic'],40,3,Stage 1
3017,Magneton,80.0,['Lightning'],['Fighting'],Uncommon,82,['Metal'],50,3,Stage 1
3018,Miltank,70.0,['Colorless'],['Fighting'],Uncommon,241,['None'],20,2,Basic
3019,Pichu,50.0,['Lightning'],['Fighting'],Uncommon,172,['Metal'],0,0,Basic
3020,Piloswine,90.0,['Fighting'],['Grass'],Uncommon,221,['Lightning'],60,4,Stage 1
3021,Pupitar,80.0,['Fighting'],['Grass'],Uncommon,247,['Lightning'],20,2,Stage 1
3022,Sableye,60.0,['Darkness'],['None'],Uncommon,302,['Colorless'],10,1,Basic
3023,Scyther,60.0,['Grass'],['Fire'],Uncommon,123,['Fighting'],30,2,Basic
3024,Shelgon,90.0,['Colorless'],['Colorless'],Uncommon,372,['Fighting'],50,3,Stage 1
3025,Skarmory,80.0,['Metal'],['Lightning'],Uncommon,227,['Fighting'],10,1,Basic
3026,Staravia,70.0,['Colorless'],['Lightning'],Uncommon,397,['Fighting'],30,2,Stage 1
3027,Bagon,50.0,['Colorless'],['Colorless'],Common,371,['Fighting'],30,2,Basic
3028,Bidoof,60.0,['Colorless'],['Fighting'],Common,399,['None'],0,1,Basic
3029,Bronzor,60.0,['Psychic'],['Psychic'],Common,436,['Fire'],20,2,Basic
3030,Cherubi,50.0,['Grass'],['Fire'],Common,420,['Water'],10,1,Basic
3031,Combee,50.0,['Grass'],['Fire'],Common,415,['Fighting'],0,1,Basic
3032,Drifloon,50.0,['Psychic'],['Darkness'],Common,425,['Colorless'],0,1,Basic
3033,Duskull,50.0,['Psychic'],['Darkness'],Common,355,['Colorless'],20,2,Basic
3034,Duskull,50.0,['Psychic'],['Darkness'],Common,355,['Colorless'],30,2,Basic
3035,Finneon,50.0,['Water'],['Lightning'],Common,456,['None'],10,1,Basic
3036,Gastly,50.0,['Psychic'],['Darkness'],Common,92,['Colorless'],10,1,Basic
3037,Larvitar,50.0,['Fighting'],['Grass'],Common,246,['Lightning'],20,2,Basic
3038,Machop,60.0,['Fighting'],['Psychic'],Common,66,['None'],20,2,Basic
3039,Magikarp,30.0,['Water'],['Lightning'],Common,129,['None'],10,1,Basic
3040,Magnemite,50.0,['Metal'],['Fire'],Common,81,['Psychic'],30,2,Basic
3041,Magnemite,50.0,['Lightning'],['Fighting'],Common,81,['Metal'],10,0,Basic
3042,Misdreavus,60.0,['Psychic'],['Darkness'],Common,200,['Colorless'],0,1,Basic
3043,Onix,90.0,['Fighting'],['Grass'],Common,95,['None'],30,3,Basic
3044,Pikachu,70.0,['Lightning'],['Fighting'],Common,25,['Metal'],40,3,Basic
3045,Ponyta,50.0,['Fire'],['Water'],Common,77,['None'],20,2,Basic
3046,Roselia,70.0,['Psychic'],['Fire'],Common,315,['None'],20,2,Basic
3047,Skorupi,60.0,['Grass'],['Psychic'],Common,451,['None'],20,2,Basic
3048,Snover,50.0,['Water'],['Fire'],Common,459,['None'],10,1,Basic
3049,Starly,50.0,['Colorless'],['Lightning'],Common,396,['Fighting'],10,1,Basic
3050,Stunky,60.0,['Darkness'],['Fighting'],Common,434,['Psychic'],20,2,Basic
3051,Swinub,50.0,['Fighting'],['Grass'],Common,220,['Lightning'],20,1,Basic
3052,Tangela,70.0,['Grass'],['Fire'],Common,114,['Water'],20,2,Basic
3053,Treecko,50.0,['Grass'],['Fire'],Common,252,['Water'],0,1,Basic
3054,Voltorb,60.0,['Lightning'],['Fighting'],Common,100,['Metal'],10,1,Basic
3055,Voltorb,60.0,['Lightning'],['Fighting'],Common,100,['Metal'],20,1,Basic
3072,Machamp LV.X,150.0,['Fighting'],['Psychic'],Rare Holo LV.X,68,['None'],20,3,Level-Up
3073,Raichu LV.X,110.0,['Lightning'],['Fighting'],Rare Holo LV.X,26,['Metal'],0,3,Level-Up
3074,Regigigas LV.X,150.0,['Colorless'],['Fighting'],Rare Holo LV.X,486,['None'],100,4,Level-Up
3075,Charmander,50.0,['Fire'],['Water'],Rare Secret,4,['None'],30,2,Basic
3076,Charmeleon,80.0,['Fire'],['Water'],Rare Secret,5,['None'],50,3,Stage 1
3077,Charizard,120.0,['Fire'],['Water'],Rare Secret,6,['Fighting'],100,4,Stage 2
3078,Drifloon,50.0,['Psychic'],['Darkness'],Rare,425,['Colorless'],50,2,Basic
3079,Duskull,60.0,['Psychic'],['Darkness'],Rare,355,['Colorless'],20,2,Basic
3080,Voltorb,60.0,['Lightning'],['Fighting'],Rare,100,['Metal'],20,2,Basic
3081,Turtwig,60.0,['Grass'],['Fire'],Promo,387,['Water'],20,1,Basic
3082,Chimchar,50.0,['Fire'],['Water'],Promo,390,['None'],30,2,Basic
3083,Piplup,60.0,['Water'],['Lightning'],Promo,393,['None'],20,2,Basic
3084,Pachirisu,70.0,['Lightning'],['Fighting'],Promo,417,['Metal'],20,1,Basic
3086,Buneary,50.0,['Colorless'],['Fighting'],Promo,427,['None'],10,2,Basic
3087,Cranidos,70.0,['Fighting'],['Grass'],Promo,408,['None'],30,2,Stage 1
3088,Shieldon,80.0,['Metal'],['Fire'],Promo,410,['Psychic'],40,3,Stage 1
3089,Torterra LV.X,160.0,['Grass'],['Fire'],Promo,389,['None'],100,4,Level-Up
3090,Infernape LV.X,120.0,['Fire'],['Water'],Promo,392,['None'],150,2,Level-Up
3091,Empoleon LV.X,140.0,['Water'],['Lightning'],Promo,395,['None'],0,3,Level-Up
3092,Lucario LV.X,110.0,['Fighting'],['Psychic'],Promo,448,['None'],80,3,Level-Up
3093,Buizel,60.0,['Water'],['Lightning'],Promo,418,['None'],10,1,Basic
3094,Chatot,60.0,['Colorless'],['Lightning'],Promo,441,['Fighting'],10,1,Basic
3095,Shinx,60.0,['Lightning'],['Fighting'],Promo,403,['Metal'],10,1,Basic
3096,Pikachu,60.0,['Lightning'],['Fighting'],Promo,25,['Metal'],20,2,Basic
3097,Dialga LV.X,110.0,['Metal'],['Fire'],Promo,483,['Psychic'],80,4,Level-Up
3098,Palkia LV.X,120.0,['Water'],['Lightning'],Promo,484,['None'],60,3,Level-Up
3099,Darkrai LV.X,100.0,['Darkness'],['Fighting'],Promo,491,['Psychic'],40,3,Level-Up
3100,Magmortar,100.0,['Fire'],['Water'],Promo,467,['None'],80,3,Stage 1
3101,Raichu,90.0,['Lightning'],['Fighting'],Promo,26,['Metal'],30,2,Stage 1
3102,Mime Jr.,40.0,['Psychic'],['Psychic'],Promo,439,['None'],0,1,Basic
3103,Glameow,50.0,['Colorless'],['Fighting'],Promo,431,['None'],30,2,Basic
3104,Darkrai,80.0,['Darkness'],['Fighting'],Promo,491,['Psychic'],80,3,Basic
3106,Dialga,90.0,['Metal'],['Fire'],Promo,483,['Psychic'],40,3,Basic
3107,Palkia,90.0,['Water'],['Lightning'],Promo,484,['None'],40,3,Basic
3108,Mewtwo LV.X,120.0,['Psychic'],['Psychic'],Promo,150,['None'],120,3,Level-Up
3109,Rhyperior LV.X,170.0,['Fighting'],['Water'],Promo,464,['Lightning'],60,3,Level-Up
3110,Regigigas LV.X,150.0,['Colorless'],['Fighting'],Promo,486,['None'],100,4,Level-Up
3112,Magnezone,130.0,['Metal'],['Fire'],Promo,462,['Psychic'],100,4,Stage 2
3113,Dusknoir,130.0,['Psychic'],['Darkness'],Promo,477,['Colorless'],70,3,Stage 2
3114,Drifblim,80.0,['Psychic'],['Darkness'],Promo,426,['Colorless'],60,3,Stage 1
3115,Porygon-Z,120.0,['Colorless'],['Fighting'],Promo,474,['None'],40,2,Stage 2
3116,Gliscor,90.0,['Fighting'],['Water'],Promo,472,['Fighting'],20,1,Stage 1
3117,Dialga LV.X,110.0,['Metal'],['Fire'],Promo,483,['Psychic'],80,4,Level-Up
3118,Giratina LV.X,130.0,['Psychic'],['Darkness'],Promo,487,['Colorless'],0,4,Level-Up
3119,Shaymin LV.X,110.0,['Grass'],['Fire'],Promo,492,['Fighting'],50,2,Level-Up
3120,Regigigas,100.0,['Colorless'],['Fighting'],Promo,486,['None'],80,4,Basic
3121,Toxicroak G,90.0,['Fighting'],['Psychic'],Promo,454,['None'],20,2,Basic
3122,Carnivine G,80.0,['Grass'],['Fire'],Promo,455,['Water'],20,2,Basic
3123,Probopass G,90.0,['Fighting'],['Water'],Promo,476,['None'],70,4,Basic
3124,Magnezone,130.0,['Lightning'],['Fighting'],Promo,462,['Metal'],60,4,Stage 2
3125,Charizard G LV.X,120.0,['Fire'],['Water'],Promo,6,['Fighting'],150,5,Level-Up
3126,Garchomp C LV.X,110.0,['Colorless'],['Colorless'],Promo,445,['None'],0,3,Level-Up
3127,Rayquaza C LV.X,120.0,['Colorless'],['Colorless'],Promo,384,['Fighting'],200,4,Level-Up
3129,Dialga,100.0,['Metal'],['Fire'],Promo,483,['Psychic'],100,3,Basic
3130,Arceus,90.0,['Colorless'],['Fighting'],Promo,493,['None'],80,4,Basic
3131,Cresselia,90.0,['Psychic'],['Psychic'],Promo,488,['None'],80,3,Basic
3132,Darkrai,90.0,['Darkness'],['Fighting'],Promo,491,['Psychic'],60,3,Basic
3136,Arceus LV.X,120.0,['Colorless'],['None'],Promo,493,['None'],100,3,Level-Up
3137,Dratini,40.0,['Dragon'],['Dragon'],Rare Holo,147,['None'],20,2,Basic
3138,Dratini,40.0,['Dragon'],['Dragon'],Rare Holo,147,['None'],10,1,Basic
3139,Dragonair,70.0,['Dragon'],['Dragon'],Rare Holo,148,['None'],70,3,Stage 1
3140,Dragonair,70.0,['Dragon'],['Dragon'],Rare Holo,148,['None'],30,2,Stage 1
3141,Dragonite,150.0,['Dragon'],['Dragon'],Rare Holo,149,['None'],60,4,Stage 2
3142,Bagon,50.0,['Dragon'],['Dragon'],Rare Holo,371,['None'],20,2,Basic
3143,Shelgon,80.0,['Dragon'],['Dragon'],Rare Holo,372,['None'],50,3,Stage 1
3144,Salamence,140.0,['Dragon'],['Dragon'],Rare Holo,373,['None'],90,4,Stage 2
3145,Latias,100.0,['Dragon'],['Dragon'],Rare Holo,380,['None'],40,2,Basic
3146,Latios,100.0,['Dragon'],['Dragon'],Rare Holo,381,['None'],60,3,Basic
3147,Rayquaza,120.0,['Dragon'],['Dragon'],Rare Holo,384,['None'],90,3,Basic
3148,Axew,40.0,['Dragon'],['Dragon'],Rare Holo,610,['None'],10,1,Basic
3149,Axew,50.0,['Dragon'],['Dragon'],Rare Holo,610,['None'],30,2,Basic
3150,Fraxure,70.0,['Dragon'],['Dragon'],Rare Holo,611,['None'],60,3,Stage 1
3151,Fraxure,80.0,['Dragon'],['Dragon'],Rare Holo,611,['None'],40,3,Stage 1
3152,Haxorus,140.0,['Dragon'],['Dragon'],Rare Holo,612,['None'],100,4,Stage 2
3153,Druddigon,110.0,['Dragon'],['Dragon'],Rare Holo,621,['None'],80,3,Basic
3158,Alakazam,100.0,['Psychic'],['Psychic'],Rare Holo,65,['None'],80,3,Stage 2
3159,Ampharos,100.0,['Lightning'],['Fighting'],Rare Holo,181,['None'],40,4,Stage 2
3160,Arbok,70.0,['Grass'],['Psychic'],Rare Holo,24,['None'],20,2,Stage 1
3161,Blastoise,100.0,['Water'],['Lightning'],Rare Holo,9,['None'],40,3,Stage 2
3162,Butterfree,80.0,['Grass'],['Fire'],Rare Holo,12,['None'],40,3,Stage 2
3163,Charizard,120.0,['Fire'],['Water'],Rare Holo,6,['None'],120,4,Stage 2
3164,Clefable,70.0,['Colorless'],['Fighting'],Rare Holo,36,['None'],20,2,Stage 1
3165,Cloyster,80.0,['Water'],['Metal'],Rare Holo,91,['None'],20,3,Stage 1
3166,Dragonite,100.0,['Colorless'],['None'],Rare Holo,149,['None'],40,3,Stage 2
3167,Dugtrio,70.0,['Fighting'],['Grass'],Rare Holo,51,['Lightning'],40,3,Stage 1
3168,Fearow,70.0,['Colorless'],['Lightning'],Rare Holo,22,['Fighting'],50,3,Stage 1
3169,Feraligatr,120.0,['Water'],['Lightning'],Rare Holo,160,['None'],70,4,Stage 2
3170,Gengar,90.0,['Psychic'],['Darkness'],Rare Holo,94,['Fighting'],40,3,Stage 2
3171,Golem,100.0,['Fighting'],['Water'],Rare Holo,76,['None'],60,4,Stage 2
3172,Kingler,80.0,['Water'],['Lightning'],Rare Holo,99,['None'],70,3,Stage 1
3173,Machamp,120.0,['Fighting'],['Psychic'],Rare Holo,68,['None'],50,4,Stage 2
3174,Magby,30.0,['Fire'],['None'],Rare Holo,240,['None'],0,1,Baby
3175,Meganium,100.0,['Grass'],['Fire'],Rare Holo,154,['Water'],40,4,Stage 2
3176,Mew,50.0,['Psychic'],['Psychic'],Rare Holo,151,['None'],0,2,Basic
3177,Mewtwo,70.0,['Psychic'],['Psychic'],Rare Holo,150,['None'],20,3,Basic
3178,Ninetales,80.0,['Fire'],['Water'],Rare Holo,38,['None'],0,3,Stage 1
3179,Pichu,30.0,['Lightning'],['None'],Rare Holo,172,['None'],0,1,Baby
3180,Pidgeot,80.0,['Colorless'],['Lightning'],Rare Holo,18,['Fighting'],20,3,Stage 2
3181,Poliwrath,100.0,['Water'],['Lightning'],Rare Holo,62,['None'],40,4,Stage 2
3182,Raichu,80.0,['Lightning'],['Fighting'],Rare Holo,26,['None'],60,3,Stage 1
3183,Rapidash,70.0,['Fire'],['Water'],Rare Holo,78,['None'],40,3,Stage 1
3184,Skarmory,60.0,['Metal'],['Fire'],Rare Holo,227,['Grass'],50,3,Basic
3185,Typhlosion,100.0,['Fire'],['Water'],Rare Holo,157,['None'],50,4,Stage 2
3186,Tyranitar,120.0,['Darkness'],['Fighting'],Rare Holo,248,['Psychic'],50,4,Stage 2
3187,Venusaur,100.0,['Grass'],['Fire'],Rare Holo,3,['None'],40,4,Stage 2
3188,Vileplume,90.0,['Grass'],['Psychic'],Rare Holo,45,['None'],30,2,Stage 2
3189,Weezing,80.0,['Grass'],['Psychic'],Rare Holo,110,['None'],60,3,Stage 1
3190,Alakazam,100.0,['Psychic'],['Psychic'],Rare,65,['None'],80,3,Stage 2
3191,Ampharos,100.0,['Lightning'],['Fighting'],Rare,181,['None'],40,4,Stage 2
3192,Arbok,70.0,['Grass'],['Psychic'],Rare,24,['None'],20,2,Stage 1
3193,Blastoise,100.0,['Water'],['Lightning'],Rare,9,['None'],40,3,Stage 2
3194,Blastoise,100.0,['Water'],['Lightning'],Rare,9,['None'],40,3,Stage 2
3195,Butterfree,80.0,['Grass'],['Fire'],Rare,12,['None'],40,3,Stage 2
3196,Charizard,100.0,['Fire'],['Water'],Rare,6,['None'],60,3,Stage 2
3197,Charizard,120.0,['Fire'],['Water'],Rare,6,['None'],120,4,Stage 2
3198,Clefable,70.0,['Colorless'],['Fighting'],Rare,36,['None'],20,2,Stage 1
3199,Cloyster,80.0,['Water'],['Metal'],Rare,91,['None'],20,3,Stage 1
3200,Dragonite,100.0,['Colorless'],['None'],Rare,149,['None'],40,3,Stage 2
3201,Dugtrio,70.0,['Fighting'],['Grass'],Rare,51,['Lightning'],40,3,Stage 1
3202,Fearow,70.0,['Colorless'],['Lightning'],Rare,22,['Fighting'],50,3,Stage 1
3203,Feraligatr,100.0,['Water'],['Lightning'],Rare,160,['None'],30,3,Stage 2
3204,Feraligatr,120.0,['Water'],['Lightning'],Rare,160,['None'],70,4,Stage 2
3205,Gengar,90.0,['Psychic'],['Darkness'],Rare,94,['Fighting'],40,3,Stage 2
3206,Golem,100.0,['Fighting'],['Water'],Rare,76,['None'],60,4,Stage 2
3207,Kingler,80.0,['Water'],['Lightning'],Rare,99,['None'],70,3,Stage 1
3208,Machamp,120.0,['Fighting'],['Psychic'],Rare,68,['None'],50,4,Stage 2
3209,Magby,30.0,['Fire'],['None'],Rare,240,['None'],0,1,Baby
3210,Meganium,100.0,['Grass'],['Fire'],Rare,154,['Water'],50,3,Stage 2
3211,Meganium,100.0,['Grass'],['Fire'],Rare,154,['Water'],40,4,Stage 2
3212,Mew,50.0,['Psychic'],['Psychic'],Rare,151,['None'],0,2,Basic
3213,Mewtwo,70.0,['Psychic'],['Psychic'],Rare,150,['None'],20,3,Basic
3214,Ninetales,80.0,['Fire'],['Water'],Rare,38,['None'],0,3,Stage 1
3215,Pichu,30.0,['Lightning'],['None'],Rare,172,['None'],0,1,Baby
3216,Pidgeot,80.0,['Colorless'],['Lightning'],Rare,18,['Fighting'],20,3,Stage 2
3217,Poliwrath,100.0,['Water'],['Lightning'],Rare,62,['None'],40,4,Stage 2
3218,Raichu,80.0,['Lightning'],['Fighting'],Rare,26,['None'],60,3,Stage 1
3219,Rapidash,70.0,['Fire'],['Water'],Rare,78,['None'],40,3,Stage 1
3220,Skarmory,60.0,['Metal'],['Fire'],Rare,227,['Grass'],50,3,Basic
3221,Typhlosion,100.0,['Fire'],['Water'],Rare,157,['None'],40,3,Stage 2
3222,Typhlosion,100.0,['Fire'],['Water'],Rare,157,['None'],50,4,Stage 2
3223,Tyranitar,120.0,['Darkness'],['Fighting'],Rare,248,['Psychic'],50,4,Stage 2
3224,Venusaur,100.0,['Grass'],['Fire'],Rare,3,['None'],30,3,Stage 2
3225,Venusaur,100.0,['Grass'],['Fire'],Rare,3,['None'],40,4,Stage 2
3226,Vileplume,90.0,['Grass'],['Psychic'],Rare,45,['None'],30,2,Stage 2
3227,Weezing,80.0,['Grass'],['Psychic'],Rare,110,['None'],60,3,Stage 1
3228,Bayleef,70.0,['Grass'],['Fire'],Uncommon,153,['Water'],30,2,Stage 1
3229,Chansey,90.0,['Colorless'],['Fighting'],Uncommon,113,['None'],10,3,Basic
3230,Charmeleon,80.0,['Fire'],['Water'],Uncommon,5,['None'],50,3,Stage 1
3231,Croconaw,80.0,['Water'],['Lightning'],Uncommon,159,['None'],40,3,Stage 1
3232,Dragonair,70.0,['Colorless'],['None'],Uncommon,148,['None'],20,2,Stage 1
3233,Electabuzz,60.0,['Lightning'],['Fighting'],Uncommon,125,['None'],20,2,Basic
3234,Flaaffy,80.0,['Lightning'],['Fighting'],Uncommon,180,['None'],50,3,Stage 1
3235,Gloom,70.0,['Grass'],['Psychic'],Uncommon,44,['None'],30,3,Stage 1
3236,Graveler,80.0,['Fighting'],['Water'],Uncommon,75,['None'],30,3,Stage 1
3237,Haunter,70.0,['Psychic'],['Darkness'],Uncommon,93,['Fighting'],50,2,Stage 1
3238,Hitmonlee,60.0,['Fighting'],['Psychic'],Uncommon,106,['None'],10,1,Basic
3239,Ivysaur,80.0,['Grass'],['Fire'],Uncommon,2,['None'],40,3,Stage 1
3240,Jynx,60.0,['Water'],['Metal'],Uncommon,124,['None'],20,3,Basic
3241,Kadabra,70.0,['Psychic'],['Psychic'],Uncommon,64,['None'],20,2,Stage 1
3242,Machoke,80.0,['Fighting'],['Psychic'],Uncommon,67,['None'],50,3,Stage 1
3243,Magmar,60.0,['Fire'],['Water'],Uncommon,126,['None'],30,3,Basic
3244,Metapod,60.0,['Grass'],['Fire'],Uncommon,11,['None'],10,1,Stage 1
3245,Pidgeotto,60.0,['Colorless'],['Lightning'],Uncommon,17,['Fighting'],20,2,Stage 1
3246,Poliwhirl,70.0,['Water'],['Lightning'],Uncommon,61,['None'],30,3,Stage 1
3247,Pupitar,70.0,['Fighting'],['Water'],Uncommon,247,['None'],20,1,Stage 1
3248,Quilava,70.0,['Fire'],['Water'],Uncommon,156,['None'],30,3,Stage 1
3249,Wartortle,80.0,['Water'],['Lightning'],Uncommon,8,['None'],40,2,Stage 1
3250,Abra,40.0,['Psychic'],['Psychic'],Common,63,['None'],10,1,Basic
3251,Bulbasaur,50.0,['Grass'],['Fire'],Common,1,['None'],10,2,Basic
3252,Bulbasaur,40.0,['Grass'],['Fire'],Common,1,['None'],20,2,Basic
3253,Caterpie,40.0,['Grass'],['Fire'],Common,10,['None'],10,2,Basic
3254,Charmander,50.0,['Fire'],['Water'],Common,4,['None'],20,2,Basic
3255,Charmander,50.0,['Fire'],['Water'],Common,4,['None'],10,2,Basic
3256,Chikorita,40.0,['Grass'],['Fire'],Common,152,['Water'],20,2,Basic
3257,Chikorita,50.0,['Grass'],['Fire'],Common,152,['Water'],10,2,Basic
3258,Clefairy,50.0,['Colorless'],['Fighting'],Common,35,['None'],10,1,Basic
3259,Corsola,60.0,['Water'],['Grass'],Common,222,['None'],20,3,Basic
